"sample.size";"set";"params";"example";"reldist.mean";"reldist.median";"reldist.var";"reldist.std";"reldist.kurt";"reldist.skew";"reldist.norm";"dist.mean";"dist.median";"dist.var";"dist.std";"dist.kurt";"dist.skew";"dist.norm"
400;NA;NA;5;0,617433537694661;0,617330999698886;0,000936253377291472;0,0305982577492816;-0,558934372435759;-0,175381196727885;0,846948568595778;50,8162499999957;51;3,90480872319959;1,97605888657185;-0,247801962830917;-1,1084466111422;0,020337060921956
400;NA;NA;5;0,294198376109605;0,294830511704158;8,56003079407706e-05;0,00925204344676194;0,421555002819001;-1,07192398564396;0,0903331925332232;27,6946666664945;27,7333333331;0,57152397660482;0,755992047977239;1,12615158108965;-1,65872706888815;0,00114577704850983
400;NA;NA;5;0,296346246509516;0,296707763175721;0,0001012952900911;0,0100645561298599;-0,419436927167785;0,306436787955781;0,466832809560026;36,1273333333237;36,2;1,27375289613053;1,1286066170861;0,519164415601555;-1,22920536255293;0,0130573436921911
400;NA;NA;5;0,297668746635919;0,298747056511589;0,000264601567950106;0,0162665782495922;0,0325790711266985;-0,691513052499846;0,31735456402456;30,7491249995895;30,8488095234;1,82101459677517;1,34944973851388;-0,0229152791956959;-1,29866069566199;0,0170503346809754
400;NA;NA;5;0,316008636439796;0,316148982957669;0,000138433028173859;0,0117657565916459;-0,197059915270017;-0,644918982776375;0,477787868289578;33,875166666657;33,9333333333;1,33801480089158;1,15672589704371;1,39339827757385;-1,79697140677567;0,000490476169308879
900;NA;NA;1;0,818703933159089;0,819047619046429;0,000470527519744413;0,0216916463124497;0,503837223211276;-1,69166380278079;0,00174298732637099;160,690888888664;160,7999999998;28,2062548016486;5,31095610993431;0,347717421443565;-1,70348722295029;0,00171547932684915
900;NA;NA;1;0,718361684245707;0,717511423060986;0,0014282694530983;0,0377924523297748;-0,306300908316343;-0,0449547196008636;0,208420929783126;158,768217592577;158,9583333333;47,9236250213292;6,92268914666325;-0,438478197492274;-0,598063038160234;0,626328643940388
900;NA;NA;1;0,583704318561351;0,584669372291954;0,00131789531653206;0,0363028279412509;-0,076542851919661;-1,15585704405215;0,0434444507896796;126,459821207375;126,7800595231;46,6073358799357;6,8269565605719;0,00168759947195942;-1,31042292150038;0,0160910930653955
900;NA;NA;1;0,53087124509522;0,530170183429593;0,000777698764553658;0,0278872509321672;-0,323842829760361;1,26405796930748;0,0395078418527131;86,3615972222082;86,4166666666;8,81083558798481;2,96830517096622;-1,00093371141654;-0,307924426141743;0,237566408683709
900;NA;NA;1;0,311690310570006;0,311812003058789;3,44333944843644e-05;0,00586799748503391;0,865287334566588;0,0900554382764896;0,524844508083495;67,0913888887219;67,1083333332;1,57008365776431;1,25302979125171;1,75268006236847;-1,54522536830361;0,00138670039142225
900;NA;NA;1;0,286028618447111;0,286523741786903;8,16025365844851e-05;0,00903341223372902;-0,431701032630141;-0,367458451665676;0,356470513033557;76,010166666627;76,1958333333;3,36664383575038;1,83484163778523;-0,279052897918493;-1,54150529191922;0,00130760829873051
900;NA;NA;1;0,267684600507559;0,267556862174243;0,000134458578331403;0,011595627552289;-0,148661718100667;0,337148335196764;0,989543654564568;65,7712023805831;65,7526785711;4,50610821255773;2,12275957483596;0,0913620821513463;-0,982152105628613;0,0809443646094534
900;NA;NA;1;0,311973627763125;0,312387258946071;0,000120651820217024;0,0109841622446604;-0,539669860281515;-0,996921530254598;0,0533282290142972;63,7860833332942;63,8166666666;2,70722855565316;1,64536578171942;1,1319197877582;-2,55914426132016;5,09842662971898e-06
900;NA;NA;2;0,696058942053888;0,698529411764706;0,000395449179958854;0,0198859040518367;1,25526049180908;-3,62881735745963;3,4874813971273e-10;94,6246666666667;95;9,58573125695217;3,09608321221381;1,28567678676034;-3,93963330354296;6,33771078259852e-12
900;NA;NA;2;0,672119961412256;0,67248417721519;0,00150198655364858;0,0387554712737258;0,217504521101228;-1,01925453181335;0,0290078636755434;101,924074074068;102,25;25,1781330250281;5,01778168367538;0,270987231355763;-2,12000666887913;8,79060297424336e-05
900;NA;NA;2;0,509891086320977;0,50913022479323;0,00125522208197951;0,0354291134800111;-0,272470676168249;-1,088689662591;0,00688180157727564;76,1899656076931;76,38095238015;23,1161079492165;4,80792137510759;-0,325051707953167;-1,50015470876553;0,00515651847738346
900;NA;NA;2;0,528684442984006;0,528623966941878;0,000676155152423918;0,0260029835292783;0,00438135256990719;-0,715933028667716;0,0690337628051391;64,9243518518464;65;5,3678960075671;2,31687203090009;0,126694943421708;-0,737349518106155;0,278549941282263
900;NA;NA;2;0,292338600703311;0,292140075208165;4,6577941731766e-05;0,00682480342074158;0,223923725834265;0,232298916924485;0,499391284769897;43,8596666666667;43,9;1,00025127919911;1,00012563170789;-0,22994782494498;-0,931774533011467;0,168585757765754
900;NA;NA;2;0,279339484699496;0,279423624288425;7,1949900040358e-05;0,00848232869207259;0,401758876303416;-0,460064084648577;0,594205413291009;51,6303981481376;51,7333333333;1,9124257929769;1,38290483872785;0,315376332146321;-1,57164644533445;0,00141674980662296
900;NA;NA;2;0,26317819586848;0,263076962947555;0,000138460411311249;0,0117669202135159;-0,772482668189359;-0,598909959077659;0,13588631690613;43,9697023805377;44,08571428525;2,63845229694108;1,62433133841008;-0,338084796266092;-1,75060307806719;0,000434727824367459
900;NA;NA;2;0,295432331556291;0,295846602972399;9,40913019447555e-05;0,00970006711032225;-0,0678088366719544;-0,266829944948283;0,436367485864608;45,4053148148046;45,45;1,76882662182712;1,32997241393463;-0,144902321234441;-0,622021320067106;0,574111048045065
900;NA;NA;3;0,651552681412211;0,651697127937337;9,99473366236012e-05;0,00999736648440984;-0,0813986607470384;-1,03162570482397;0,175535704804412;249,080888888889;249,2;19,1912250154493;4,38077904207109;-0,118927025280299;-1,33711124691342;0,0213850786895169
900;NA;NA;3;0,625708842467366;0,625290391775943;0,000494348823907909;0,0222339565509135;-0,66329443354469;-0,571894841400947;0,165308911781087;269,57284722221;269,63541666665;62,1808804680613;7,88548543008363;-0,372266316306616;-0,749129077777022;0,191926800403738
900;NA;NA;3;0,470167440763647;0,469400650293214;0,000402832111879298;0,0200706779127985;-0,0278956669915773;0,401536738389352;0,257241424719312;199,85663227289;199,6845238074;54,6620352670795;7,39337779821101;-0,170061063955639;-0,26407946179669;0,593767411172525
900;NA;NA;3;0,486697283257862;0,486248876476536;0,000201062288068249;0,0141796434393905;-0,418719981554662;0,253861615966976;0,913252040242081;174,718819444428;174,7291666666;11,8867370911762;3,44771476360446;-0,544504394595218;-0,387898228853672;0,525047287564808
900;NA;NA;3;0,285884921057127;0,285833333333333;1,32585776844937e-05;0,00364123298959209;0,300017695446173;0,1311998326163;0,732616347678658;120,056277777778;120,15;2,00579202508961;1,41625987201841;1,15342292342027;-2,45412913919807;1,0215939690041e-05
900;NA;NA;3;0,278023320712497;0,278052481693638;2,99586721622444e-05;0,00547345157667851;-0,541616713309626;-0,506495560258098;0,61490338821768;144,916138888852;144,97916666665;4,32572718839154;2,07983826015187;1,25422405415707;-2,13000852502609;0,000181094552511914
900;NA;NA;3;0,258989554162729;0,258819422215136;4,3724122437806e-05;0,00661242182848357;-1,0835470965122;0,22055850293638;0,115934953824587;121,556555554134;121,6136904748;5,95484992281377;2,44025611828221;-0,756290850114403;-0,686495126273939;0,206855158891699
900;NA;NA;3;0,29291033847603;0,2930415377561;3,27403311734658e-05;0,00572191673947339;0,487344564276247;-0,0074651565178794;0,607794462199475;128,532037037002;128,6166666666;3,66898167888816;1,91545860798091;0,275658430559408;-1,86087162822037;0,00082359246791529
900;NA;NA;4;0,79431481315019;0,795284196158275;0,000279811474668281;0,0167275663103836;0,431220330809741;-2,68925088465668;8,11722009250365e-07;207,330962962843;207,5999999999;28,4429359150719;5,33319190682952;0,33949057618754;-2,64041652661204;9,58793323887875e-07
900;NA;NA;4;0,839175614826159;0,839867152939202;0,0011900762395094;0,0344974816401052;0,71506879263425;-1,37876690949838;0,0110405979562677;235,573233024672;235,6145833333;58,6754989861798;7,65999340640576;0,739459377063478;-1,34298130664111;0,0085558133721116
